
time,wx,wy,wz,ax,ay,az
22.26,0.01,-0.01,-0.00,-0.04,-0.11,-0.39
22.265,0.01,-0.01,-0.00,-0.04,-0.11,-0.39
22.265,0.01,-0.01,-0.00,-0.06,-0.14,-0.34
22.27,0.00,-0.01,-0.00,-0.06,-0.14,-0.34
22.271,0.00,-0.01,-0.00,-0.05,-0.11,-0.30
22.275,0.00,-0.01,-0.00,-0.02,-0.07,-0.32
22.276,0.00,-0.01,-0.00,-0.02,-0.07,-0.32
22.28,-0.00,-0.01,-0.00,-0.02,-0.07,-0.32
22.281,-0.00,-0.01,-0.00,-0.06,-0.06,-0.29
22.295,-0.00,-0.02,-0.00,-0.06,-0.06,-0.29
22.297,-0.00,-0.02,-0.00,-0.04,-0.06,-0.26
22.298,-0.00,-0.01,-0.00,-0.04,-0.06,-0.26
22.299,-0.00,-0.01,-0.00,-0.04,-0.05,-0.28
22.3,-0.00,-0.01,-0.00,-0.06,-0.07,-0.35
22.302,-0.00,-0.01,-0.00,-0.06,-0.07,-0.35
22.303,-0.00,-0.00,-0.00,-0.06,-0.07,-0.35
22.303,-0.00,-0.00,-0.00,-0.04,-0.08,-0.38
22.327,-0.00,-0.00,-0.00,-0.04,-0.08,-0.38
22.33,-0.00,-0.00,-0.00,-0.07,-0.07,-0.36
22.331,-0.00,0.00,-0.00,-0.07,-0.07,-0.36
22.333,-0.00,0.00,-0.00,-0.03,-0.08,-0.33
22.336,-0.00,0.00,-0.00,-0.02,-0.11,-0.31
22.337,-0.00,-0.00,-0.00,-0.02,-0.11,-0.31
22.338,-0.00,-0.00,-0.00,-0.05,-0.08,-0.24
22.339,-0.00,-0.00,0.00,-0.05,-0.08,-0.24
22.341,-0.00,-0.01,-0.00,-0.05,-0.08,-0.24
22.341,-0.00,-0.01,-0.00,-0.06,-0.07,-0.21
22.342,-0.00,-0.01,-0.00,-0.06,-0.07,-0.21
22.343,-0.00,-0.01,-0.00,-0.04,-0.06,-0.21
22.343,-0.00,-0.01,-0.00,-0.04,-0.06,-0.23
22.344,-0.00,-0.01,-0.00,-0.04,-0.06,-0.23
22.345,-0.01,-0.01,-0.00,-0.04,-0.06,-0.23
22.346,-0.01,-0.01,-0.00,-0.05,-0.10,-0.19
22.346,-0.01,-0.01,-0.00,-0.05,-0.10,-0.19
22.347,-0.01,-0.01,-0.00,-0.03,-0.09,-0.15
22.35,-0.01,-0.01,-0.00,-0.03,-0.07,-0.17
22.352,-0.01,-0.01,-0.00,-0.03,-0.07,-0.17
22.356,-0.01,-0.01,-0.00,-0.01,-0.05,-0.20
22.357,-0.02,-0.00,-0.00,-0.01,-0.05,-0.20
22.361,-0.02,-0.00,-0.00,-0.01,-0.05,-0.20
22.362,-0.02,-0.00,-0.00,0.01,-0.04,-0.22
22.367,-0.02,-0.00,-0.00,-0.02,-0.04,-0.12
22.37,-0.01,0.01,-0.00,-0.02,-0.04,-0.12
22.371,-0.02,0.01,-0.00,-0.02,-0.04,-0.12
22.372,-0.02,0.01,-0.00,-0.00,-0.02,-0.12
22.375,-0.02,0.01,-0.00,0.02,-0.02,-0.14
22.376,-0.02,0.02,-0.00,0.02,-0.02,-0.14
22.381,-0.02,0.01,-0.00,0.02,-0.02,-0.14
22.381,-0.02,0.01,-0.00,0.00,-0.02,-0.08
22.386,-0.02,0.01,-0.00,0.00,-0.01,-0.11
22.387,-0.01,0.00,-0.00,0.00,-0.01,-0.11
22.391,-0.01,-0.00,-0.00,0.00,-0.01,-0.11
22.392,-0.01,-0.00,-0.00,-0.02,-0.01,-0.06
22.42,-0.01,-0.00,-0.00,0.01,-0.04,-0.03
22.421,-0.01,-0.00,0.00,0.01,-0.04,-0.03
22.422,-0.01,-0.00,-0.00,0.01,-0.04,-0.03
22.423,-0.01,-0.00,-0.00,0.03,-0.05,-0.03
22.424,-0.01,-0.01,-0.00,0.03,-0.05,-0.03
22.424,-0.01,-0.01,-0.00,0.01,-0.04,-0.05
22.425,-0.02,-0.01,-0.00,0.01,-0.04,-0.05
22.426,-0.02,-0.01,-0.00,-0.01,-0.03,-0.09
22.426,-0.02,-0.01,-0.00,-0.01,-0.04,-0.10
22.427,-0.01,-0.01,-0.00,-0.01,-0.04,-0.10
22.428,-0.01,-0.00,0.00,-0.01,-0.04,-0.10
22.428,-0.01,-0.00,0.00,-0.03,-0.05,-0.14
22.429,-0.01,-0.00,-0.00,-0.03,-0.05,-0.14
22.43,-0.01,-0.00,-0.00,-0.02,-0.03,-0.22
22.43,-0.01,0.01,-0.00,-0.02,-0.03,-0.22
22.431,-0.01,0.01,-0.00,-0.00,0.01,-0.26
22.447,-0.01,0.01,-0.00,-0.03,0.02,-0.30
22.45,-0.01,0.01,-0.00,-0.03,0.02,-0.30
22.451,-0.01,0.01,-0.00,-0.03,0.02,-0.30
22.451,-0.01,0.01,-0.00,-0.05,0.01,-0.31
22.453,-0.01,0.02,-0.00,-0.05,0.01,-0.31
22.454,-0.01,0.02,-0.00,-0.08,0.04,-0.35
22.455,-0.01,0.02,-0.00,-0.08,0.05,-0.37
22.455,-0.00,0.03,-0.00,-0.08,0.05,-0.37
22.456,-0.00,0.04,-0.00,-0.08,0.05,-0.37
22.458,-0.00,0.04,-0.00,-0.07,0.04,-0.38
22.46,-0.00,0.04,-0.00,-0.07,0.04,-0.38
22.462,-0.00,0.04,-0.00,-0.05,0.05,-0.39
22.477,0.00,0.05,-0.00,-0.05,0.05,-0.39
22.479,0.00,0.05,-0.00,-0.05,0.02,-0.41
22.48,0.00,0.05,0.00,-0.05,0.02,-0.41
22.48,0.00,0.05,0.00,-0.07,0.00,-0.43
22.482,0.01,0.05,0.00,-0.07,0.00,-0.43
22.483,0.01,0.05,0.00,-0.02,0.03,-0.40
22.484,0.02,0.05,0.00,-0.02,0.03,-0.40
22.485,0.02,0.05,0.00,-0.02,-0.01,-0.41
22.487,0.02,0.05,0.00,-0.04,-0.00,-0.39
22.489,0.02,0.05,0.00,-0.04,-0.00,-0.39
22.491,0.02,0.05,0.00,-0.04,-0.00,-0.39
22.492,0.02,0.05,0.00,-0.06,0.02,-0.35
22.496,0.02,0.05,0.00,-0.07,0.04,-0.38
22.497,0.03,0.05,0.00,-0.07,0.04,-0.38
22.501,0.04,0.05,0.00,-0.07,0.04,-0.38
22.503,0.04,0.05,0.00,-0.11,0.04,-0.35
22.506,0.04,0.05,0.00,-0.11,0.04,-0.35
22.507,0.04,0.05,0.00,-0.12,0.05,-0.40
22.511,0.04,0.05,0.00,-0.11,0.04,-0.45
22.512,0.04,0.06,0.00,-0.11,0.04,-0.45
22.517,0.04,0.06,0.00,-0.10,-0.03,-0.46
22.519,0.04,0.06,0.00,-0.10,-0.03,-0.46
22.521,0.04,0.06,0.00,-0.10,-0.06,-0.48
22.522,0.04,0.07,0.00,-0.10,-0.06,-0.48
22.526,0.04,0.07,0.00,-0.11,-0.06,-0.53
22.527,0.04,0.08,0.00,-0.11,-0.06,-0.53
22.531,0.04,0.09,0.00,-0.11,-0.06,-0.53
22.532,0.04,0.09,0.00,-0.12,-0.03,-0.51
22.537,0.04,0.09,0.00,-0.12,-0.03,-0.51
22.54,0.04,0.09,0.00,-0.11,-0.03,-0.45
22.542,0.04,0.09,0.00,-0.09,-0.03,-0.44
22.543,0.04,0.10,0.00,-0.09,-0.03,-0.44
22.563,0.04,0.10,0.00,-0.09,-0.03,-0.37
22.564,0.04,0.11,0.00,-0.09,-0.03,-0.37
22.565,0.04,0.11,0.00,-0.09,-0.03,-0.37
22.566,0.04,0.11,0.00,-0.14,-0.01,-0.35
22.568,0.04,0.12,0.01,-0.14,-0.01,-0.35
22.569,0.04,0.12,0.01,-0.14,0.02,-0.33
22.571,0.04,0.12,0.01,-0.13,0.08,-0.31
22.572,0.04,0.12,0.00,-0.13,0.08,-0.31
22.572,0.04,0.13,0.00,-0.13,0.08,-0.31
22.573,0.04,0.13,0.00,-0.11,0.04,-0.19
22.574,0.04,0.13,0.01,-0.11,0.04,-0.19
22.574,0.04,0.13,0.01,-0.09,0.01,-0.11
22.6,0.04,0.13,0.01,-0.06,0.04,0.02
22.602,0.04,0.13,0.00,-0.06,0.04,0.02
22.603,0.04,0.13,0.00,-0.06,0.04,0.02
22.604,0.04,0.13,0.00,-0.01,0.01,0.06
22.605,0.04,0.13,0.00,-0.01,0.01,0.06
22.605,0.04,0.13,0.00,0.04,-0.02,0.10
22.606,0.04,0.12,0.00,0.04,-0.02,0.10
22.607,0.04,0.12,0.00,0.04,-0.03,0.13
22.608,0.04,0.12,0.00,0.01,-0.06,0.17
22.608,0.04,0.12,0.00,0.01,-0.06,0.17
22.609,0.04,0.11,0.00,0.01,-0.06,0.17
22.61,0.04,0.11,0.00,-0.01,-0.10,0.15
22.61,0.04,0.10,0.00,-0.01,-0.10,0.15
22.611,0.04,0.10,0.00,-0.02,-0.11,0.08
22.612,0.04,0.10,0.00,-0.02,-0.11,0.08
22.612,0.04,0.10,0.00,0.00,-0.08,-0.09
22.618,0.04,0.10,0.00,0.00,-0.04,-0.19
22.62,0.03,0.09,0.00,0.00,-0.04,-0.19
22.623,0.02,0.10,0.01,0.00,-0.04,-0.19
22.623,0.02,0.10,0.01,-0.04,-0.02,-0.24
22.627,0.01,0.10,0.01,-0.04,-0.02,-0.24
22.628,0.01,0.10,0.01,-0.03,0.06,-0.32
22.634,0.01,0.11,0.01,-0.03,0.06,-0.32
22.636,0.01,0.11,0.01,-0.03,0.07,-0.31
22.638,0.01,0.11,0.01,-0.02,0.10,-0.26
22.639,0.02,0.12,0.01,-0.02,0.10,-0.26
22.642,0.03,0.13,0.01,-0.02,0.10,-0.26
22.643,0.03,0.13,0.01,-0.03,0.06,-0.16
22.655,0.04,0.14,0.01,-0.03,0.06,-0.16
22.658,0.04,0.14,0.01,-0.03,0.01,-0.09
22.659,0.05,0.15,0.01,-0.03,0.01,-0.09
22.66,0.05,0.15,0.01,-0.01,-0.03,-0.01
22.661,0.05,0.15,0.01,0.02,-0.14,0.04
22.661,0.06,0.16,0.01,0.02,-0.14,0.04
22.662,0.07,0.16,-0.00,0.02,-0.14,0.04
22.663,0.07,0.16,-0.00,0.05,-0.18,0.11
22.668,0.07,0.16,-0.00,0.05,-0.18,0.11
22.669,0.07,0.16,-0.00,0.06,-0.17,0.15
22.673,0.07,0.16,-0.00,0.06,-0.17,0.15
22.673,0.07,0.16,-0.00,0.02,-0.19,0.11
22.677,0.07,0.16,-0.00,0.01,-0.17,0.06
22.678,0.06,0.16,-0.01,0.01,-0.17,0.06
22.694,0.06,0.16,-0.01,0.01,-0.14,0.02
22.696,0.06,0.17,-0.01,0.01,-0.14,0.02
22.697,0.05,0.18,-0.01,0.01,-0.14,0.02
22.698,0.05,0.18,-0.01,-0.00,-0.10,-0.07
22.7,0.04,0.19,-0.01,-0.00,-0.10,-0.07
22.701,0.04,0.19,-0.01,-0.04,-0.04,-0.11
22.703,0.04,0.19,-0.01,-0.06,0.04,-0.17
22.704,0.03,0.19,-0.00,-0.06,0.04,-0.17
22.706,0.02,0.20,-0.00,-0.06,0.04,-0.17
22.707,0.02,0.20,-0.00,-0.05,0.10,-0.24
22.708,0.02,0.20,0.00,-0.05,0.10,-0.24
22.709,0.02,0.20,0.00,-0.02,0.11,-0.23
22.723,0.02,0.20,0.00,-0.02,0.11,-0.23
22.724,0.02,0.20,0.00,-0.00,0.11,-0.17
22.725,0.02,0.20,0.00,0.00,0.06,-0.15
22.726,0.02,0.20,0.00,0.00,0.06,-0.15
22.726,0.02,0.20,0.00,-0.06,0.00,-0.15
22.727,0.02,0.20,0.01,-0.06,0.00,-0.15
22.728,0.03,0.19,0.01,-0.06,0.00,-0.15
22.729,0.03,0.19,0.01,-0.09,-0.03,-0.14
22.733,0.04,0.19,0.01,-0.09,-0.03,-0.14
22.735,0.04,0.19,0.01,-0.08,-0.08,-0.18
22.739,0.04,0.19,0.01,-0.08,-0.08,-0.18
22.739,0.04,0.19,0.01,-0.11,-0.12,-0.24
22.743,0.04,0.19,0.01,-0.14,-0.09,-0.25
22.744,0.04,0.19,0.00,-0.14,-0.09,-0.25
22.748,0.04,0.20,0.00,-0.14,-0.09,-0.25
22.749,0.04,0.20,0.00,-0.14,-0.07,-0.26
22.754,0.04,0.20,0.00,-0.15,-0.05,-0.29
22.756,0.05,0.21,0.00,-0.15,-0.05,-0.29
22.758,0.05,0.21,0.00,-0.14,0.03,-0.29
22.759,0.04,0.23,0.00,-0.14,0.03,-0.29
22.763,0.04,0.25,0.00,-0.14,0.03,-0.29
22.764,0.04,0.25,0.00,-0.16,0.11,-0.32
22.769,0.04,0.27,0.00,-0.16,0.11,-0.32
22.771,0.04,0.27,0.00,-0.13,0.12,-0.34
22.773,0.04,0.29,0.00,-0.13,0.12,-0.34
22.774,0.04,0.29,0.00,-0.10,0.12,-0.28
22.779,0.04,0.29,0.00,0.02,0.27,-0.16
22.78,0.04,0.32,0.00,0.02,0.27,-0.16
22.784,0.04,0.32,0.00,-0.20,0.14,-0.00
22.786,0.05,0.35,-0.00,-0.20,0.14,-0.00
22.789,0.06,0.37,0.01,-0.20,0.14,-0.00
22.79,0.06,0.37,0.01,-0.01,-0.16,-0.17
22.793,0.06,0.39,0.00,-0.01,-0.16,-0.17
22.794,0.06,0.39,0.00,0.01,-0.08,-0.20
22.801,0.06,0.39,0.00,-0.07,-0.07,-0.15
22.803,0.06,0.41,0.00,-0.07,-0.07,-0.15
22.804,0.05,0.44,-0.00,-0.07,-0.07,-0.15
22.805,0.05,0.44,-0.00,-0.12,-0.10,-0.10
22.808,0.05,0.46,0.00,-0.12,-0.10,-0.10
22.809,0.05,0.46,0.00,-0.13,-0.12,-0.01
22.813,0.05,0.47,-0.00,-0.13,-0.12,-0.01
22.814,0.05,0.47,-0.00,-0.14,-0.08,0.09
22.819,0.05,0.47,-0.00,-0.16,0.02,0.19
22.821,0.05,0.48,-0.00,-0.16,0.02,0.19
22.824,0.05,0.48,-0.00,-0.16,0.02,0.19
22.825,0.05,0.48,-0.00,-0.13,0.08,0.22
22.828,0.05,0.48,-0.00,-0.15,0.17,0.29
22.829,0.04,0.48,-0.00,-0.15,0.17,0.29
22.847,0.04,0.48,-0.00,-0.14,0.30,0.34
22.849,0.03,0.47,-0.00,-0.14,0.30,0.34
22.851,0.03,0.47,-0.00,-0.14,0.36,0.31
22.852,0.03,0.45,0.00,-0.14,0.36,0.31
22.852,0.02,0.42,0.01,-0.14,0.36,0.31
22.853,0.02,0.42,0.01,-0.16,0.39,0.28
22.854,0.02,0.42,0.01,-0.12,0.36,0.24
22.855,0.02,0.40,0.01,-0.12,0.36,0.24
22.856,0.02,0.37,0.01,-0.12,0.36,0.24
22.857,0.02,0.37,0.01,-0.09,0.30,0.23
22.86,0.02,0.35,0.01,-0.09,0.30,0.23
22.861,0.02,0.35,0.01,-0.04,0.19,0.20
22.875,0.02,0.35,0.02,-0.04,0.19,0.20
22.877,0.02,0.35,0.02,-0.08,0.14,0.15
22.878,0.03,0.37,0.03,-0.08,0.14,0.15
22.879,0.03,0.37,0.03,-0.09,0.06,0.14
22.88,0.04,0.38,0.03,-0.09,0.06,0.14
22.881,0.04,0.38,0.03,-0.08,0.03,0.11
22.881,0.04,0.38,0.03,-0.07,0.00,0.01
22.882,0.05,0.39,0.04,-0.07,0.00,0.01
22.886,0.05,0.39,0.04,-0.07,0.00,0.01
22.887,0.05,0.39,0.04,-0.06,0.04,-0.11
22.889,0.05,0.38,0.05,-0.06,0.04,-0.11
22.89,0.05,0.38,0.05,-0.02,0.07,-0.18
22.894,0.04,0.38,0.04,-0.02,0.07,-0.18
22.895,0.04,0.38,0.04,-0.05,0.12,-0.25
22.907,0.04,0.38,0.04,-0.05,0.13,-0.24
22.908,0.04,0.37,0.04,-0.05,0.13,-0.24
22.911,0.03,0.37,0.04,-0.05,0.13,-0.24
22.912,0.03,0.37,0.04,-0.06,0.13,-0.24
22.913,0.03,0.37,0.04,-0.06,0.13,-0.24
22.913,0.03,0.37,0.04,-0.10,0.14,-0.24
22.915,0.03,0.37,0.04,-0.10,0.14,-0.24
22.916,0.03,0.37,0.04,-0.16,0.11,-0.10
22.92,0.03,0.37,0.04,-0.21,0.05,-0.03
22.923,0.03,0.37,0.04,-0.21,0.05,-0.03
22.924,0.03,0.37,0.04,-0.19,-0.01,0.05
22.925,0.03,0.38,0.04,-0.19,-0.01,0.05
22.929,0.03,0.38,0.04,-0.26,-0.05,0.15
22.93,0.03,0.39,0.04,-0.26,-0.05,0.15
22.935,0.03,0.39,0.04,-0.21,-0.20,0.17
22.936,0.03,0.40,0.04,-0.21,-0.20,0.17
22.939,0.03,0.40,0.04,-0.09,-0.29,0.20
22.94,0.02,0.39,0.04,-0.09,-0.29,0.20
22.944,0.03,0.39,0.04,-0.09,-0.29,0.20
22.945,0.03,0.39,0.04,-0.01,-0.35,0.23
22.95,0.03,0.38,0.03,-0.01,-0.35,0.23
22.952,0.03,0.38,0.03,0.02,-0.41,0.24
22.954,0.04,0.38,0.02,0.02,-0.41,0.24
22.955,0.04,0.38,0.02,0.07,-0.40,0.15
22.96,0.04,0.38,0.02,0.07,-0.38,0.03
22.96,0.05,0.39,0.01,0.07,-0.38,0.03
22.964,0.07,0.40,0.00,0.07,-0.38,0.03
22.965,0.07,0.40,0.00,0.07,-0.34,-0.01
22.97,0.08,0.41,-0.01,0.07,-0.34,-0.01
22.972,0.08,0.41,-0.01,0.00,-0.28,-0.06
22.975,0.09,0.41,-0.01,0.00,-0.28,-0.06
22.975,0.09,0.41,-0.01,-0.09,-0.15,-0.05
22.979,0.09,0.40,-0.02,-0.09,-0.15,-0.05
22.98,0.09,0.40,-0.02,-0.12,-0.01,0.02
22.994,0.10,0.39,-0.03,-0.12,-0.01,0.02
22.996,0.10,0.39,-0.03,-0.12,0.05,0.10
22.997,0.11,0.39,-0.03,-0.12,0.05,0.10
22.998,0.11,0.39,-0.03,-0.13,0.11,0.18
22.999,0.11,0.39,-0.03,-0.10,0.07,0.21
23.001,0.11,0.38,-0.03,-0.10,0.07,0.21
23.001,0.11,0.38,-0.03,-0.07,0.04,0.19
23.003,0.11,0.37,-0.04,-0.07,0.04,0.19
23.022,0.11,0.36,-0.04,-0.07,0.04,0.19
23.024,0.11,0.36,-0.04,0.00,0.02,0.14
23.025,0.11,0.35,-0.04,0.00,0.02,0.14
23.027,0.11,0.35,-0.04,-0.00,0.00,0.05
23.028,0.11,0.35,-0.04,-0.00,0.00,0.05
23.029,0.11,0.35,-0.04,-0.07,-0.01,-0.04
23.03,0.11,0.35,-0.04,-0.07,-0.04,-0.12
23.031,0.11,0.35,-0.03,-0.07,-0.04,-0.12
23.032,0.11,0.35,-0.03,-0.07,-0.04,-0.12
23.033,0.11,0.35,-0.03,-0.04,-0.05,-0.18
23.034,0.10,0.36,-0.03,-0.04,-0.05,-0.18
23.035,0.10,0.36,-0.03,-0.02,0.02,-0.20
23.036,0.10,0.36,-0.03,-0.02,0.02,-0.20
23.037,0.10,0.36,-0.03,-0.04,0.06,-0.23
23.04,0.10,0.36,-0.03,-0.02,0.13,-0.14
23.042,0.10,0.36,-0.03,-0.02,0.13,-0.14
23.045,0.10,0.36,-0.03,-0.02,0.13,-0.14
23.046,0.10,0.36,-0.03,-0.03,0.21,-0.05
23.05,0.10,0.36,-0.03,-0.03,0.21,-0.05
23.053,0.10,0.36,-0.03,-0.10,0.26,-0.03
23.055,0.09,0.34,-0.02,-0.10,0.26,-0.03
23.056,0.09,0.34,-0.02,-0.17,0.33,-0.04
23.06,0.09,0.34,-0.02,-0.19,0.29,0.02
23.061,0.08,0.31,-0.02,-0.19,0.29,0.02
23.068,0.07,0.29,-0.02,-0.19,0.29,0.02
23.07,0.07,0.29,-0.02,-0.16,0.20,0.11
23.071,0.07,0.28,-0.01,-0.16,0.20,0.11
23.072,0.07,0.28,-0.01,-0.09,0.17,0.05
23.075,0.07,0.29,-0.01,-0.09,0.17,0.05
23.076,0.07,0.29,-0.01,-0.05,0.11,-0.10
23.081,0.08,0.30,-0.00,-0.05,0.11,-0.10
23.082,0.08,0.30,-0.00,-0.01,0.08,-0.24
23.086,0.08,0.32,-0.00,-0.01,0.08,-0.24
23.087,0.08,0.32,-0.00,0.02,0.06,-0.45
23.091,0.08,0.32,-0.00,-0.02,0.05,-0.59
23.092,0.09,0.34,-0.00,-0.02,0.05,-0.59
23.096,0.09,0.37,0.00,-0.02,0.05,-0.59
23.096,0.09,0.37,0.00,0.07,0.22,-0.65
23.113,0.09,0.42,-0.00,0.07,0.22,-0.65
23.115,0.09,0.42,-0.00,-0.12,0.08,-0.67
23.116,0.09,0.44,0.01,-0.12,0.08,-0.67
23.117,0.09,0.44,0.01,-0.19,-0.09,-0.68
23.119,0.08,0.43,0.02,-0.19,-0.09,-0.68
23.12,0.08,0.43,0.02,-0.04,0.01,-0.53
23.122,0.08,0.42,0.02,-0.04,0.01,-0.53
23.123,0.08,0.42,0.02,-0.00,0.04,-0.38
23.124,0.08,0.42,0.02,0.02,0.10,-0.26
23.125,0.08,0.41,0.01,0.02,0.10,-0.26
23.127,0.08,0.40,-0.00,0.02,0.10,-0.26
23.128,0.08,0.40,-0.00,-0.06,0.12,-0.15
23.147,0.07,0.37,-0.00,-0.06,0.12,-0.15
23.149,0.07,0.37,-0.00,-0.10,0.14,-0.05
23.151,0.07,0.35,-0.01,-0.10,0.14,-0.05
23.151,0.07,0.35,-0.01,-0.09,0.15,-0.03
23.152,0.06,0.34,-0.01,-0.09,0.15,-0.03
23.153,0.06,0.34,-0.01,-0.11,0.21,-0.08
23.154,0.06,0.34,-0.01,-0.09,0.22,-0.09
23.154,0.06,0.32,-0.01,-0.09,0.22,-0.09
23.164,0.07,0.31,-0.01,-0.09,0.22,-0.09
23.165,0.07,0.31,-0.01,-0.08,0.11,-0.18
23.168,0.07,0.31,-0.01,-0.14,0.04,-0.39
23.17,0.08,0.31,-0.00,-0.14,0.04,-0.39
23.171,0.08,0.31,-0.00,-0.06,0.01,-0.52
23.172,0.09,0.32,0.01,-0.06,0.01,-0.52
23.173,0.09,0.32,0.01,0.00,0.00,-0.64
23.174,0.09,0.34,0.01,0.00,0.00,-0.64
23.175,0.09,0.36,0.01,0.00,0.00,-0.64
23.175,0.09,0.36,0.01,-0.01,0.01,-0.63
23.176,0.10,0.39,0.01,-0.01,0.01,-0.63
23.177,0.10,0.39,0.01,0.03,-0.06,-0.66
23.181,0.10,0.39,0.01,0.06,-0.06,-0.67
23.183,0.09,0.42,0.01,0.06,-0.06,-0.67
23.186,0.08,0.43,0.01,0.06,-0.06,-0.67
23.187,0.08,0.43,0.01,0.02,-0.00,-0.51
23.191,0.07,0.43,0.00,0.02,-0.00,-0.51
23.192,0.07,0.43,0.00,0.00,0.03,-0.41
23.196,0.06,0.42,-0.00,0.00,0.03,-0.41
23.197,0.06,0.42,-0.00,-0.04,0.06,-0.30
23.205,0.04,0.41,-0.00,-0.04,0.06,-0.30
23.208,0.04,0.41,-0.00,-0.09,0.12,-0.16
23.209,0.03,0.39,-0.00,-0.09,0.12,-0.16
23.21,0.03,0.39,-0.00,-0.13,0.18,-0.06
23.212,0.03,0.37,-0.00,-0.13,0.18,-0.06
23.213,0.03,0.37,-0.00,-0.14,0.19,-0.04
23.234,0.03,0.37,-0.00,-0.11,0.21,-0.03
23.237,0.02,0.35,-0.00,-0.11,0.21,-0.03
23.238,0.02,0.35,-0.00,-0.09,0.19,-0.11
23.24,0.02,0.34,-0.00,-0.09,0.19,-0.11
23.241,0.03,0.34,-0.00,-0.09,0.19,-0.11
23.242,0.03,0.34,-0.00,-0.09,0.18,-0.16
23.243,0.03,0.35,0.00,-0.09,0.18,-0.16
23.244,0.03,0.35,0.00,-0.03,0.18,-0.21
23.245,0.03,0.36,0.00,-0.03,0.18,-0.21
23.246,0.03,0.36,0.00,-0.00,0.12,-0.27
23.247,0.03,0.36,0.00,0.06,0.10,-0.32
23.248,0.04,0.38,-0.00,0.06,0.10,-0.32
23.249,0.05,0.41,0.00,0.06,0.10,-0.32
23.249,0.05,0.41,0.00,0.08,0.12,-0.37
23.268,0.05,0.45,-0.00,0.08,0.12,-0.37
23.27,0.05,0.45,-0.00,0.12,0.07,-0.35
23.271,0.05,0.48,-0.01,0.12,0.07,-0.35
23.273,0.05,0.48,-0.01,0.10,0.10,-0.35
23.273,0.05,0.48,-0.01,0.06,0.09,-0.31
23.274,0.06,0.50,-0.01,0.06,0.09,-0.31
23.274,0.06,0.52,-0.01,0.06,0.09,-0.31
23.275,0.06,0.52,-0.01,-0.01,0.12,-0.31
23.276,0.06,0.51,-0.01,-0.01,0.12,-0.31
23.277,0.06,0.51,-0.01,-0.08,0.10,-0.27
23.277,0.06,0.50,-0.01,-0.08,0.10,-0.27
23.278,0.06,0.50,-0.01,-0.17,0.10,-0.29
23.285,0.06,0.50,-0.01,-0.22,0.07,-0.34
23.287,0.06,0.49,-0.00,-0.22,0.07,-0.34
23.288,0.06,0.49,0.00,-0.22,0.07,-0.34
23.289,0.06,0.49,0.00,-0.25,0.01,-0.37
23.292,0.06,0.49,0.01,-0.25,0.01,-0.37
23.293,0.06,0.49,0.01,-0.30,-0.02,-0.47
23.297,0.06,0.50,0.01,-0.30,-0.02,-0.47
23.298,0.06,0.50,0.01,-0.32,-0.06,-0.47
23.303,0.06,0.50,0.01,-0.33,-0.06,-0.49
23.305,0.06,0.52,0.01,-0.33,-0.06,-0.49
23.307,0.07,0.54,0.00,-0.33,-0.06,-0.49
23.308,0.07,0.54,0.00,-0.42,-0.04,-0.48
23.312,0.07,0.56,-0.00,-0.42,-0.04,-0.48
23.313,0.07,0.56,-0.00,-0.52,-0.03,-0.41
23.318,0.07,0.57,-0.00,-0.52,-0.03,-0.41
23.32,0.07,0.57,-0.00,-0.57,0.01,-0.32
23.323,0.07,0.57,-0.00,-0.64,0.05,-0.20
23.324,0.07,0.58,-0.00,-0.64,0.05,-0.20
23.327,0.07,0.58,-0.00,-0.64,0.05,-0.20
23.328,0.07,0.58,-0.00,-0.70,0.11,-0.05
23.334,0.07,0.57,0.00,-0.70,0.11,-0.05
23.336,0.07,0.57,0.00,-0.78,0.16,0.13
23.338,0.07,0.55,0.01,-0.78,0.16,0.13
23.339,0.07,0.55,0.01,-0.85,0.24,0.32
23.342,0.07,0.55,0.01,-0.88,0.35,0.40
23.344,0.07,0.53,0.01,-0.88,0.35,0.40
23.348,0.07,0.50,0.02,-0.88,0.35,0.40
23.349,0.07,0.50,0.02,-0.85,0.39,0.47
23.353,0.07,0.46,0.03,-0.85,0.39,0.47
23.355,0.07,0.46,0.03,-0.85,0.44,0.53
23.358,0.07,0.42,0.04,-0.85,0.44,0.53
23.36,0.07,0.42,0.04,-0.82,0.48,0.55
23.363,0.06,0.38,0.04,-0.82,0.48,0.55
23.363,0.06,0.38,0.04,-0.71,0.47,0.51
23.38,0.06,0.35,0.04,-0.71,0.47,0.51
23.382,0.06,0.35,0.04,-0.59,0.50,0.46
23.383,0.05,0.32,0.04,-0.59,0.50,0.46
23.385,0.05,0.32,0.04,-0.50,0.51,0.41
23.386,0.05,0.30,0.04,-0.50,0.51,0.41
23.387,0.05,0.30,0.04,-0.47,0.47,0.28
23.39,0.04,0.30,0.04,-0.47,0.47,0.28
23.392,0.04,0.30,0.04,-0.40,0.43,0.17
23.393,0.04,0.30,0.04,-0.40,0.43,0.17
23.394,0.04,0.30,0.04,-0.36,0.38,0.07
23.395,0.04,0.32,0.04,-0.36,0.38,0.07
23.395,0.04,0.32,0.04,-0.31,0.33,0.03
23.412,0.03,0.34,0.04,-0.31,0.33,0.03
23.414,0.03,0.34,0.04,-0.28,0.25,0.06
23.426,0.03,0.34,0.04,-0.29,0.18,0.08
