
time,wx,wy,wz,ax,ay,az
21.096,-0.17,-0.26,0.07,0.17,0.83,-0.69
21.1,-0.18,-0.26,0.08,0.17,0.83,-0.69
21.101,-0.18,-0.26,0.08,0.66,0.78,-0.64
21.107,-0.18,-0.24,0.07,0.66,0.78,-0.64
21.109,-0.18,-0.24,0.07,1.02,0.75,-0.62
21.11,-0.19,-0.22,0.06,1.02,0.75,-0.62
21.111,-0.19,-0.22,0.06,1.27,0.61,-0.67
21.115,-0.19,-0.20,0.05,1.27,0.61,-0.67
21.116,-0.19,-0.20,0.05,1.51,0.49,-0.67
21.12,-0.19,-0.20,0.05,1.73,0.37,-0.67
21.121,-0.20,-0.16,0.05,1.73,0.37,-0.67
21.125,-0.19,-0.10,0.03,1.73,0.37,-0.67
21.127,-0.19,-0.10,0.03,1.83,0.12,-0.63
21.142,-0.18,-0.04,0.01,1.83,0.12,-0.63
21.145,-0.18,-0.04,0.01,1.77,-0.19,-0.51
21.146,-0.17,0.04,-0.02,1.77,-0.19,-0.51
21.147,-0.17,0.04,-0.02,1.75,-0.46,-0.31
21.149,-0.14,0.09,-0.04,1.75,-0.46,-0.31
21.15,-0.14,0.09,-0.04,1.67,-0.63,-0.04
21.151,-0.12,0.13,-0.08,1.67,-0.63,-0.04
21.152,-0.12,0.13,-0.08,1.48,-0.72,0.16
21.153,-0.12,0.13,-0.08,1.21,-0.74,0.28
21.154,-0.09,0.15,-0.11,1.21,-0.74,0.28
21.158,-0.09,0.15,-0.11,0.84,-0.76,0.32
21.16,-0.07,0.15,-0.14,0.84,-0.76,0.32
21.161,-0.07,0.15,-0.14,0.48,-0.73,0.29
21.163,-0.06,0.14,-0.17,0.48,-0.73,0.29
21.166,-0.06,0.14,-0.17,0.13,-0.66,0.24
21.167,-0.04,0.13,-0.18,0.13,-0.66,0.24
21.17,-0.02,0.12,-0.19,0.13,-0.66,0.24
21.171,-0.02,0.12,-0.19,-0.24,-0.61,0.15
21.176,-0.00,0.11,-0.19,-0.24,-0.61,0.15
21.177,-0.00,0.11,-0.19,-0.55,-0.61,0.07
21.18,-0.00,0.11,-0.19,-0.84,-0.54,0.03
21.181,0.02,0.11,-0.18,-0.84,-0.54,0.03
21.185,0.02,0.11,-0.18,-1.10,-0.45,-0.01
21.186,0.04,0.10,-0.18,-1.10,-0.45,-0.01
21.2,0.04,0.10,-0.18,-1.28,-0.38,0.03
21.202,0.05,0.07,-0.17,-1.28,-0.38,0.03
21.203,0.05,0.07,-0.17,-1.30,-0.36,0.03
21.204,0.07,0.04,-0.17,-1.30,-0.36,0.03
21.205,0.07,0.04,-0.17,-1.36,-0.28,0.04
21.206,0.09,-0.00,-0.17,-1.36,-0.28,0.04
21.207,0.09,-0.00,-0.17,-1.39,-0.16,0.14
21.208,0.10,-0.04,-0.17,-1.39,-0.16,0.14
21.227,0.11,-0.08,-0.17,-1.39,-0.16,0.14
21.229,0.11,-0.08,-0.17,-1.39,-0.08,0.19
21.23,0.11,-0.08,-0.17,-1.32,0.02,0.22
21.232,0.13,-0.13,-0.17,-1.32,0.02,0.22
21.232,0.13,-0.13,-0.17,-1.14,0.08,0.21
21.233,0.14,-0.17,-0.16,-1.14,0.08,0.21
21.234,0.14,-0.17,-0.16,-1.04,0.16,0.13
21.234,0.15,-0.22,-0.16,-1.04,0.16,0.13
21.235,0.15,-0.22,-0.16,-0.89,0.21,-0.00
21.236,0.15,-0.25,-0.15,-0.89,0.21,-0.00
21.236,0.16,-0.27,-0.15,-0.89,0.21,-0.00
21.237,0.16,-0.27,-0.15,-0.73,0.24,-0.11
21.241,0.16,-0.27,-0.15,-0.56,0.29,-0.18
21.243,0.16,-0.26,-0.14,-0.56,0.29,-0.18
21.246,0.16,-0.24,-0.13,-0.56,0.29,-0.18
21.247,0.16,-0.24,-0.13,-0.38,0.29,-0.20
21.251,0.16,-0.21,-0.12,-0.38,0.29,-0.20
21.252,0.16,-0.21,-0.12,-0.26,0.33,-0.22
21.256,0.15,-0.18,-0.11,-0.26,0.33,-0.22
21.257,0.15,-0.18,-0.11,-0.22,0.40,-0.25
21.261,0.15,-0.18,-0.11,-0.20,0.43,-0.23
21.263,0.15,-0.16,-0.10,-0.20,0.43,-0.23
21.266,0.14,-0.14,-0.09,-0.20,0.43,-0.23
21.267,0.14,-0.14,-0.09,-0.27,0.44,-0.17
21.271,0.14,-0.11,-0.08,-0.27,0.44,-0.17
21.272,0.14,-0.11,-0.08,-0.32,0.40,-0.14
21.276,0.14,-0.08,-0.07,-0.32,0.40,-0.14
21.278,0.14,-0.08,-0.07,-0.37,0.40,-0.10
21.281,0.14,-0.06,-0.05,-0.37,0.40,-0.10
21.282,0.14,-0.06,-0.05,-0.41,0.41,-0.09
21.286,0.14,-0.04,-0.05,-0.41,0.41,-0.09
21.287,0.14,-0.04,-0.05,-0.48,0.43,-0.05
21.302,0.14,-0.04,-0.04,-0.48,0.43,-0.05
21.303,0.14,-0.04,-0.04,-0.53,0.44,0.06
21.305,0.14,-0.04,-0.03,-0.53,0.44,0.06
21.309,0.14,-0.04,-0.03,-0.60,0.48,0.07
21.311,0.14,-0.04,-0.03,-0.64,0.46,0.11
21.313,0.14,-0.04,-0.03,-0.64,0.46,0.11
21.314,0.14,-0.04,-0.03,-0.61,0.48,0.12
21.314,0.14,-0.05,-0.02,-0.61,0.48,0.12
21.315,0.14,-0.05,-0.02,-0.64,0.50,0.07
21.316,0.13,-0.06,-0.02,-0.64,0.50,0.07
21.33,0.12,-0.06,-0.02,-0.64,0.50,0.07
21.331,0.12,-0.06,-0.02,-0.78,0.52,0.03
21.332,0.11,-0.06,-0.01,-0.78,0.52,0.03
21.333,0.11,-0.06,-0.01,-0.82,0.56,0.05
21.333,0.10,-0.07,-0.00,-0.82,0.56,0.05
21.334,0.10,-0.07,-0.00,-0.79,0.57,0.15
21.335,0.10,-0.07,-0.00,-0.76,0.54,0.18
21.335,0.09,-0.09,-0.00,-0.76,0.54,0.18
21.337,0.09,-0.10,0.01,-0.76,0.54,0.18
21.338,0.09,-0.10,0.01,-0.73,0.45,0.23
21.341,0.08,-0.11,0.01,-0.73,0.45,0.23
21.343,0.08,-0.11,0.01,-0.68,0.40,0.23
21.347,0.08,-0.11,0.01,-0.63,0.38,0.22
21.348,0.08,-0.11,0.02,-0.63,0.38,0.22
21.352,0.08,-0.11,0.02,-0.55,0.30,0.22
21.352,0.08,-0.11,0.02,-0.55,0.30,0.22
21.357,0.08,-0.11,0.03,-0.55,0.30,0.22
21.358,0.08,-0.11,0.03,-0.47,0.23,0.26
21.362,0.07,-0.10,0.03,-0.47,0.23,0.26
21.362,0.07,-0.10,0.03,-0.44,0.17,0.37
21.367,0.07,-0.09,0.04,-0.44,0.17,0.37
21.368,0.07,-0.09,0.04,-0.41,0.13,0.38
21.374,0.07,-0.08,0.05,-0.41,0.13,0.38
21.376,0.07,-0.08,0.05,-0.38,0.11,0.45
21.378,0.07,-0.07,0.05,-0.38,0.11,0.45
21.379,0.07,-0.07,0.05,-0.36,0.07,0.51
21.396,0.07,-0.06,0.06,-0.36,0.07,0.51
21.397,0.07,-0.06,0.06,-0.33,0.02,0.53
21.398,0.07,-0.05,0.07,-0.33,0.02,0.53
21.399,0.07,-0.05,0.07,-0.33,0.01,0.64
21.4,0.07,-0.05,0.07,-0.33,0.01,0.64
21.401,0.07,-0.05,0.07,-0.34,-0.01,0.73
21.402,0.07,-0.05,0.07,-0.35,-0.04,0.78
21.403,0.08,-0.05,0.07,-0.35,-0.04,0.78
21.404,0.08,-0.05,0.07,-0.34,-0.04,0.78
21.405,0.09,-0.05,0.08,-0.34,-0.04,0.78
21.408,0.10,-0.05,0.09,-0.34,-0.04,0.78
21.41,0.10,-0.05,0.09,-0.33,-0.06,0.83
21.412,0.11,-0.05,0.10,-0.33,-0.06,0.83
21.413,0.11,-0.05,0.10,-0.32,-0.11,0.87
21.417,0.13,-0.05,0.10,-0.32,-0.11,0.87
21.418,0.13,-0.05,0.10,-0.31,-0.08,0.90
21.423,0.14,-0.05,0.11,-0.31,-0.08,0.90
21.425,0.14,-0.05,0.11,-0.28,-0.05,0.83
21.427,0.15,-0.04,0.12,-0.28,-0.05,0.83
21.428,0.15,-0.04,0.12,-0.29,-0.05,0.76
21.432,0.16,-0.03,0.12,-0.29,-0.05,0.76
21.433,0.16,-0.03,0.12,-0.30,0.01,0.67
21.437,0.17,-0.02,0.12,-0.30,0.01,0.67
21.438,0.17,-0.02,0.12,-0.36,0.07,0.65
21.451,0.17,-0.02,0.12,-0.41,0.10,0.62
21.453,0.18,-0.02,0.13,-0.41,0.10,0.62
21.454,0.19,-0.01,0.13,-0.41,0.10,0.62
21.455,0.19,-0.01,0.13,-0.43,0.18,0.57
21.456,0.19,-0.01,0.13,-0.45,0.25,0.52
21.457,0.20,-0.01,0.14,-0.45,0.25,0.52
21.458,0.20,-0.01,0.14,-0.45,0.32,0.54
21.46,0.20,-0.01,0.14,-0.45,0.32,0.54
21.48,0.20,-0.01,0.14,-0.43,0.30,0.57
21.482,0.21,-0.01,0.14,-0.43,0.30,0.57
21.483,0.21,-0.01,0.14,-0.43,0.30,0.57
21.483,0.21,-0.01,0.14,-0.43,0.28,0.61
21.484,0.21,-0.01,0.14,-0.47,0.23,0.66
21.485,0.21,-0.02,0.14,-0.47,0.23,0.66
21.486,0.21,-0.02,0.14,-0.43,0.18,0.68
21.486,0.22,-0.02,0.13,-0.43,0.18,0.68
21.487,0.22,-0.02,0.13,-0.39,0.11,0.74
21.488,0.22,-0.02,0.13,-0.39,0.11,0.74
21.489,0.22,-0.02,0.12,-0.39,0.11,0.74
21.49,0.22,-0.02,0.12,-0.35,0.06,0.77
21.492,0.22,-0.02,0.12,-0.29,0.04,0.79
21.494,0.22,-0.02,0.11,-0.29,0.04,0.79
21.498,0.22,-0.02,0.11,-0.28,-0.04,0.81
21.499,0.23,-0.02,0.11,-0.28,-0.04,0.81
21.503,0.23,-0.02,0.10,-0.28,-0.04,0.81
21.503,0.23,-0.02,0.10,-0.27,-0.08,0.86
21.508,0.23,-0.02,0.10,-0.28,-0.11,0.95
21.509,0.24,-0.02,0.10,-0.28,-0.11,0.95
21.513,0.25,-0.01,0.09,-0.28,-0.11,0.95
21.513,0.25,-0.01,0.09,-0.30,-0.14,1.00
21.518,0.26,-0.01,0.09,-0.30,-0.14,1.00
21.519,0.26,-0.01,0.09,-0.40,-0.19,1.07
21.523,0.27,-0.01,0.08,-0.40,-0.19,1.07
21.525,0.27,-0.01,0.08,-0.49,-0.23,1.13
21.528,0.28,-0.01,0.08,-0.49,-0.23,1.13
21.529,0.28,-0.01,0.08,-0.58,-0.28,1.17
21.533,0.28,-0.01,0.08,-0.64,-0.29,1.21
21.534,0.29,-0.01,0.09,-0.64,-0.29,1.21
21.538,0.30,-0.02,0.08,-0.64,-0.29,1.21
21.539,0.30,-0.02,0.08,-0.68,-0.30,1.11
21.543,0.30,-0.02,0.08,-0.60,-0.24,0.92
21.544,0.32,-0.04,0.08,-0.60,-0.24,0.92
21.548,0.32,-0.04,0.08,-0.37,-0.19,0.62
21.549,0.33,-0.08,0.08,-0.37,-0.19,0.62
21.553,0.33,-0.08,0.08,-0.01,-0.13,0.22
21.554,0.33,-0.14,0.06,-0.01,-0.13,0.22
21.568,0.33,-0.14,0.06,0.40,-0.04,-0.21
21.57,0.32,-0.20,0.04,0.40,-0.04,-0.21
21.571,0.31,-0.27,0.01,0.40,-0.04,-0.21
21.572,0.31,-0.27,0.01,0.81,0.11,-0.68
21.573,0.30,-0.34,-0.03,0.81,0.11,-0.68
21.574,0.30,-0.34,-0.03,1.13,0.25,-1.18
21.576,0.30,-0.34,-0.03,1.24,0.50,-1.65
21.578,0.28,-0.38,-0.08,1.24,0.50,-1.65
21.58,0.28,-0.38,-0.08,1.25,0.73,-2.01
21.581,0.27,-0.38,-0.12,1.25,0.73,-2.01
21.599,0.27,-0.38,-0.12,1.12,0.97,-2.27
21.602,0.24,-0.33,-0.16,1.12,0.97,-2.27
21.605,0.24,-0.33,-0.16,0.91,1.20,-2.31
21.608,0.20,-0.24,-0.19,0.91,1.20,-2.31
21.609,0.20,-0.24,-0.19,0.56,1.41,-2.05
21.61,0.15,-0.14,-0.20,0.56,1.41,-2.05
21.611,0.08,-0.06,-0.20,0.56,1.41,-2.05
21.611,0.08,-0.06,-0.20,0.28,1.48,-1.64
21.612,0.01,-0.02,-0.19,0.28,1.48,-1.64
21.612,0.01,-0.02,-0.19,0.07,1.33,-0.99
21.613,-0.03,-0.02,-0.19,0.07,1.33,-0.99
21.614,-0.03,-0.02,-0.19,-0.18,1.12,-0.41
21.614,-0.05,-0.04,-0.20,-0.18,1.12,-0.41
21.615,-0.05,-0.04,-0.20,-0.49,0.88,-0.09
21.618,-0.05,-0.04,-0.20,-0.77,0.61,0.12
21.62,-0.07,-0.07,-0.20,-0.77,0.61,0.12
21.624,-0.07,-0.07,-0.20,-0.94,0.45,0.23
21.626,-0.07,-0.10,-0.20,-0.94,0.45,0.23
21.629,-0.07,-0.10,-0.20,-0.96,0.34,0.38
21.629,-0.08,-0.14,-0.20,-0.96,0.34,0.38
21.643,-0.08,-0.17,-0.20,-0.96,0.34,0.38
21.644,-0.08,-0.17,-0.20,-0.88,0.24,0.43
21.645,-0.08,-0.17,-0.20,-0.73,0.14,0.63
21.646,-0.08,-0.21,-0.19,-0.73,0.14,0.63
21.646,-0.08,-0.21,-0.19,-0.50,0.08,0.74
21.647,-0.08,-0.26,-0.18,-0.50,0.08,0.74
21.649,-0.06,-0.30,-0.17,-0.50,0.08,0.74
21.651,-0.06,-0.30,-0.17,-0.21,0.03,0.72
21.654,-0.06,-0.30,-0.17,0.13,-0.05,0.61
21.657,-0.05,-0.32,-0.15,0.13,-0.05,0.61
21.66,-0.03,-0.34,-0.13,0.13,-0.05,0.61
21.661,-0.03,-0.34,-0.13,0.45,-0.11,0.46
21.664,-0.03,-0.34,-0.13,0.78,-0.19,0.39
21.665,-0.01,-0.35,-0.12,0.78,-0.19,0.39
21.669,0.02,-0.34,-0.10,0.78,-0.19,0.39
21.67,0.02,-0.34,-0.10,1.00,-0.17,0.28
21.674,0.05,-0.32,-0.08,1.00,-0.17,0.28
21.675,0.05,-0.32,-0.08,1.15,-0.18,0.12
21.679,0.05,-0.32,-0.08,1.32,-0.19,-0.09
21.68,0.08,-0.27,-0.06,1.32,-0.19,-0.09
21.684,0.08,-0.27,-0.06,1.49,-0.12,-0.18
21.685,0.10,-0.21,-0.04,1.49,-0.12,-0.18
21.69,0.10,-0.21,-0.04,1.66,-0.18,-0.07
21.692,0.11,-0.15,-0.02,1.66,-0.18,-0.07
21.694,0.13,-0.09,-0.00,1.66,-0.18,-0.07
21.695,0.13,-0.09,-0.00,1.73,-0.34,0.06
21.699,0.13,-0.09,-0.00,1.70,-0.52,0.12
21.7,0.16,-0.04,0.02,1.70,-0.52,0.12
21.704,0.19,-0.00,0.04,1.70,-0.52,0.12
21.705,0.19,-0.00,0.04,1.60,-0.72,0.07
21.709,0.22,0.03,0.06,1.60,-0.72,0.07
21.711,0.22,0.03,0.06,1.36,-0.97,-0.07
21.714,0.24,0.06,0.08,1.36,-0.97,-0.07
21.715,0.24,0.06,0.08,1.14,-1.22,-0.15
21.719,0.24,0.06,0.08,0.96,-1.44,-0.16
21.72,0.26,0.09,0.10,0.96,-1.44,-0.16
21.736,0.26,0.09,0.10,0.76,-1.58,-0.16
21.739,0.28,0.11,0.12,0.76,-1.58,-0.16
21.74,0.28,0.11,0.12,0.56,-1.64,-0.15
21.741,0.29,0.12,0.14,0.56,-1.64,-0.15
21.742,0.30,0.12,0.14,0.56,-1.64,-0.15
21.742,0.30,0.12,0.14,0.39,-1.60,-0.18
21.743,0.30,0.12,0.14,0.20,-1.44,-0.18
21.745,0.31,0.11,0.15,0.20,-1.44,-0.18
21.746,0.31,0.11,0.15,0.05,-1.27,-0.30
21.748,0.32,0.09,0.15,0.05,-1.27,-0.30
21.77,0.32,0.08,0.14,0.05,-1.27,-0.30
21.771,0.32,0.08,0.14,-0.10,-1.03,-0.43
21.772,0.32,0.06,0.13,-0.10,-1.03,-0.43
21.773,0.32,0.06,0.13,-0.25,-0.77,-0.52
21.774,0.31,0.05,0.11,-0.25,-0.77,-0.52
21.775,0.31,0.05,0.11,-0.48,-0.47,-0.61
21.777,0.31,0.05,0.11,-0.65,-0.17,-0.69
21.777,0.30,0.04,0.10,-0.65,-0.17,-0.69
21.778,0.29,0.02,0.08,-0.65,-0.17,-0.69
21.779,0.29,0.02,0.08,-0.85,0.08,-0.80
21.78,0.27,0.00,0.07,-0.85,0.08,-0.80
21.78,0.27,0.00,0.07,-1.01,0.32,-0.86
21.781,0.24,-0.01,0.06,-1.01,0.32,-0.86
21.782,0.24,-0.01,0.06,-1.18,0.49,-0.88
21.785,0.24,-0.01,0.06,-1.27,0.58,-0.91
21.786,0.22,-0.02,0.05,-1.27,0.58,-0.91
21.79,0.22,-0.02,0.05,-1.41,0.63,-0.89
21.793,0.19,-0.03,0.04,-1.41,0.63,-0.89
21.796,0.16,-0.04,0.04,-1.41,0.63,-0.89
21.797,0.16,-0.04,0.04,-1.48,0.62,-0.78
21.8,0.13,-0.05,0.05,-1.48,0.62,-0.78
21.801,0.13,-0.05,0.05,-1.50,0.50,-0.68
21.805,0.13,-0.05,0.05,-1.46,0.29,-0.50
21.806,0.09,-0.06,0.06,-1.46,0.29,-0.50
21.81,0.09,-0.06,0.06,-1.30,0.05,-0.30
21.812,0.06,-0.07,0.08,-1.30,0.05,-0.30
21.815,0.04,-0.09,0.10,-1.30,0.05,-0.30
21.816,0.04,-0.09,0.10,-1.04,-0.28,-0.11
21.82,0.03,-0.12,0.11,-1.04,-0.28,-0.11
21.821,0.03,-0.12,0.11,-0.65,-0.61,-0.08
21.836,0.03,-0.12,0.11,-0.25,-0.94,-0.07
21.838,0.02,-0.14,0.12,-0.25,-0.94,-0.07
21.838,0.01,-0.15,0.12,-0.25,-0.94,-0.07
21.839,0.01,-0.15,0.12,0.15,-1.19,-0.05
21.841,0.01,-0.15,0.12,0.42,-1.38,-0.10
21.842,0.01,-0.14,0.11,0.42,-1.38,-0.10
21.843,0.00,-0.12,0.10,0.42,-1.38,-0.10
21.845,0.00,-0.12,0.10,0.69,-1.49,-0.13
21.846,-0.01,-0.10,0.08,0.69,-1.49,-0.13
21.847,-0.01,-0.10,0.08,0.94,-1.52,-0.22
21.864,-0.01,-0.06,0.07,0.94,-1.52,-0.22
21.866,-0.01,-0.06,0.07,1.01,-1.62,-0.21
21.867,-0.01,-0.06,0.07,1.01,-1.68,-0.17
21.868,-0.01,-0.02,0.07,1.01,-1.68,-0.17
21.868,-0.01,-0.02,0.07,1.10,-1.65,-0.17
21.869,-0.01,0.03,0.06,1.10,-1.65,-0.17
21.87,-0.01,0.03,0.06,1.07,-1.58,-0.07
21.871,-0.00,0.08,0.06,1.07,-1.58,-0.07
21.872,0.01,0.12,0.07,1.07,-1.58,-0.07
21.873,0.01,0.12,0.07,1.00,-1.52,-0.05
21.876,0.01,0.12,0.07,0.92,-1.46,0.00
21.877,0.02,0.17,0.07,0.92,-1.46,0.00
21.881,0.03,0.22,0.08,0.92,-1.46,0.00
21.881,0.03,0.22,0.08,0.81,-1.38,0.06
21.895,0.05,0.28,0.08,0.81,-1.38,0.06
21.897,0.05,0.28,0.08,0.61,-1.31,0.18
21.898,0.05,0.28,0.08,0.41,-1.22,0.30
21.899,0.06,0.32,0.09,0.41,-1.22,0.30
21.9,0.06,0.32,0.09,0.22,-1.02,0.33
21.901,0.08,0.35,0.09,0.22,-1.02,0.33
21.902,0.09,0.36,0.09,0.22,-1.02,0.33
21.902,0.09,0.36,0.09,-0.05,-0.95,0.36
21.908,0.10,0.36,0.09,-0.05,-0.95,0.36
21.91,0.10,0.36,0.09,-0.38,-0.86,0.38
21.911,0.10,0.36,0.09,-0.65,-0.70,0.30
21.912,0.10,0.33,0.09,-0.65,-0.70,0.30
21.915,0.10,0.30,0.09,-0.65,-0.70,0.30
21.916,0.10,0.30,0.09,-0.84,-0.60,0.26
21.921,0.10,0.25,0.10,-0.84,-0.60,0.26
21.922,0.10,0.25,0.10,-1.02,-0.57,0.18
21.926,0.10,0.22,0.11,-1.02,-0.57,0.18
21.928,0.10,0.22,0.11,-1.09,-0.53,0.06
21.931,0.10,0.18,0.11,-1.09,-0.53,0.06
21.932,0.10,0.18,0.11,-1.14,-0.51,-0.00
21.936,0.10,0.15,0.12,-1.14,-0.51,-0.00
21.937,0.10,0.15,0.12,-1.15,-0.49,-0.09
21.941,0.10,0.15,0.12,-1.13,-0.44,-0.14
21.942,0.09,0.11,0.12,-1.13,-0.44,-0.14
21.946,0.09,0.11,0.12,-1.10,-0.48,-0.08
21.947,0.08,0.08,0.12,-1.10,-0.48,-0.08
21.951,0.08,0.08,0.12,-0.97,-0.44,-0.04
21.952,0.08,0.04,0.12,-0.97,-0.44,-0.04
21.966,0.08,0.00,0.13,-0.97,-0.44,-0.04
21.968,0.08,0.00,0.13,-0.83,-0.49,-0.04
21.969,0.08,0.00,0.13,-0.73,-0.54,-0.08
21.97,0.08,-0.01,0.13,-0.73,-0.54,-0.08
21.971,0.08,-0.01,0.13,-0.55,-0.62,-0.08
21.972,0.07,-0.02,0.13,-0.55,-0.62,-0.08
22.001,0.07,-0.03,0.13,-0.55,-0.62,-0.08
22.003,0.07,-0.03,0.13,-0.43,-0.67,-0.04
22.004,0.06,-0.03,0.13,-0.43,-0.67,-0.04
22.006,0.06,-0.03,0.13,-0.36,-0.72,0.04
22.007,0.06,-0.03,0.13,-0.36,-0.72,0.04
22.008,0.06,-0.03,0.13,-0.28,-0.76,0.05
22.009,0.06,-0.03,0.13,-0.19,-0.81,0.11
22.01,0.06,-0.03,0.13,-0.19,-0.81,0.11
22.011,0.06,-0.03,0.13,-0.12,-0.79,0.14
22.012,0.05,-0.03,0.13,-0.12,-0.79,0.14
22.012,0.05,-0.03,0.13,-0.10,-0.78,0.13
22.013,0.05,-0.02,0.13,-0.10,-0.78,0.13
22.014,0.05,-0.02,0.13,-0.10,-0.77,0.12
22.014,0.04,-0.00,0.13,-0.10,-0.77,0.12
22.015,0.04,-0.00,0.13,-0.11,-0.78,0.20
22.016,0.04,0.00,0.13,-0.11,-0.78,0.20
22.017,0.04,0.00,0.13,-0.18,-0.78,0.20
22.017,0.04,0.01,0.13,-0.18,-0.78,0.20
22.018,0.04,0.01,0.13,-0.22,-0.73,0.26
22.019,0.03,0.01,0.13,-0.22,-0.73,0.26
22.022,0.03,0.01,0.13,-0.26,-0.72,0.29
22.023,0.03,0.01,0.13,-0.26,-0.72,0.29
22.027,0.03,0.01,0.13,-0.31,-0.74,0.32
22.028,0.03,0.01,0.13,-0.31,-0.74,0.32
22.032,0.03,0.01,0.13,-0.35,-0.74,0.39
22.033,0.04,0.01,0.13,-0.35,-0.74,0.39
22.037,0.04,0.01,0.13,-0.41,-0.74,0.41
22.038,0.04,-0.00,0.13,-0.41,-0.74,0.41
22.042,0.04,-0.01,0.13,-0.41,-0.74,0.41
22.044,0.04,-0.01,0.13,-0.46,-0.79,0.42
22.047,0.04,-0.01,0.13,-0.49,-0.84,0.39
22.048,0.05,-0.02,0.13,-0.49,-0.84,0.39
22.052,0.05,-0.02,0.13,-0.53,-0.88,0.39
22.053,0.05,-0.03,0.14,-0.53,-0.88,0.39
22.057,0.05,-0.03,0.14,-0.58,-0.94,0.41
22.059,0.05,-0.04,0.14,-0.58,-0.94,0.41
22.062,0.06,-0.05,0.14,-0.58,-0.94,0.41
22.063,0.06,-0.05,0.14,-0.63,-1.04,0.45
22.067,0.06,-0.05,0.14,-0.64,-1.18,0.47
22.068,0.06,-0.06,0.15,-0.64,-1.18,0.47
22.074,0.07,-0.07,0.15,-0.64,-1.18,0.47
22.076,0.07,-0.07,0.15,-0.57,-1.27,0.48
22.077,0.07,-0.07,0.15,-0.57,-1.32,0.49
22.078,0.08,-0.09,0.15,-0.57,-1.32,0.49
22.082,0.08,-0.09,0.15,-0.56,-1.35,0.50
22.083,0.08,-0.11,0.14,-0.56,-1.35,0.50
22.087,0.08,-0.11,0.14,-0.56,-1.34,0.54
22.088,0.09,-0.12,0.14,-0.56,-1.34,0.54
22.092,0.09,-0.14,0.13,-0.56,-1.34,0.54
22.094,0.09,-0.14,0.13,-0.55,-1.34,0.57
22.098,0.10,-0.15,0.13,-0.55,-1.34,0.57
22.099,0.10,-0.15,0.13,-0.54,-1.35,0.59
22.103,0.11,-0.17,0.12,-0.54,-1.35,0.59
22.104,0.11,-0.17,0.12,-0.51,-1.29,0.55
22.121,0.11,-0.17,0.12,-0.47,-1.20,0.64
22.123,0.11,-0.18,0.11,-0.47,-1.20,0.64
22.125,0.11,-0.18,0.11,-0.47,-1.20,0.64
22.125,0.11,-0.18,0.11,-0.44,-1.17,0.65
22.126,0.11,-0.19,0.10,-0.44,-1.17,0.65
22.128,0.11,-0.19,0.10,-0.43,-1.07,0.67
22.129,0.11,-0.20,0.08,-0.43,-1.07,0.67
22.13,0.11,-0.20,0.08,-0.42,-1.00,0.69
22.131,0.10,-0.20,0.07,-0.42,-1.00,0.69
22.133,0.10,-0.20,0.07,-0.43,-0.95,0.69
22.134,0.09,-0.20,0.06,-0.43,-0.95,0.69
22.135,0.09,-0.20,0.06,-0.47,-0.91,0.65
22.166,0.08,-0.20,0.04,-0.47,-0.91,0.65
22.167,0.08,-0.20,0.04,-0.50,-0.84,0.69
22.168,0.07,-0.20,0.03,-0.50,-0.84,0.69
22.169,0.07,-0.20,0.03,-0.53,-0.79,0.70
22.17,0.06,-0.20,0.02,-0.53,-0.79,0.70
22.17,0.06,-0.20,0.02,-0.56,-0.75,0.73
22.171,0.05,-0.21,0.01,-0.56,-0.75,0.73
22.172,0.05,-0.21,0.01,-0.59,-0.74,0.81
22.173,0.05,-0.21,0.01,-0.60,-0.75,0.86
22.173,0.05,-0.22,0.00,-0.60,-0.75,0.86
22.174,0.05,-0.22,0.00,-0.57,-0.79,0.91
22.174,0.04,-0.24,-0.00,-0.57,-0.79,0.91
22.175,0.04,-0.25,-0.01,-0.57,-0.79,0.91
22.176,0.04,-0.25,-0.01,-0.53,-0.85,0.99
22.176,0.04,-0.25,-0.01,-0.42,-0.86,0.94
22.177,0.04,-0.28,-0.02,-0.42,-0.86,0.94
22.178,0.04,-0.28,-0.02,-0.32,-0.85,0.87
22.178,0.04,-0.30,-0.02,-0.32,-0.85,0.87
22.183,0.02,-0.32,-0.03,-0.32,-0.85,0.87
22.184,0.02,-0.32,-0.03,-0.20,-0.78,0.77
22.187,0.02,-0.32,-0.03,-0.12,-0.65,0.71
22.188,0.00,-0.35,-0.03,-0.12,-0.65,0.71
22.193,0.00,-0.35,-0.03,-0.06,-0.53,0.61
22.194,-0.02,-0.36,-0.03,-0.06,-0.53,0.61
22.198,-0.02,-0.36,-0.03,0.05,-0.45,0.58
22.198,-0.04,-0.35,-0.04,0.05,-0.45,0.58
22.203,-0.04,-0.35,-0.04,0.07,-0.35,0.66
22.203,-0.06,-0.33,-0.04,0.07,-0.35,0.66
22.208,-0.08,-0.30,-0.04,0.07,-0.35,0.66
22.209,-0.08,-0.30,-0.04,0.10,-0.31,0.75
22.213,-0.08,-0.27,-0.04,0.10,-0.31,0.75
22.213,-0.08,-0.27,-0.04,0.09,-0.29,0.79
22.218,-0.08,-0.27,-0.04,0.07,-0.30,0.83
22.219,-0.09,-0.23,-0.04,0.07,-0.30,0.83
22.233,-0.09,-0.23,-0.04,0.06,-0.33,0.82
22.235,-0.10,-0.21,-0.04,0.06,-0.33,0.82
22.236,-0.10,-0.21,-0.04,0.09,-0.30,0.76
